query_candidate_id	label	neg_score	pos_score
q-14-p09u3tg5	0	0.9999988	1.1513986e-06
q-14-rtpkd23d	0	0.9999987	1.2942584e-06
q-14-59gmu16g	1	0.0024181711	0.99758184
q-14-31ybwrzc	0	0.9999988	1.2460159e-06
q-14-z0bxsjug	0	0.9999988	1.175782e-06
q-14-4x7l3u23	0	0.99969375	0.000306265
q-14-rpq6xan7	0	0.9999988	1.1370275e-06
q-14-ea8kz8fh	0	0.9999989	1.1277297e-06
q-14-ptbk69rk	0	0.9999989	1.1302232e-06
q-14-ao80xk11	0	0.9999987	1.2635994e-06
q-14-vvhhpchm	0	0.9999988	1.1401156e-06
q-14-hr4x664o	0	0.9999989	1.1225834e-06
q-14-86hc3lbi	0	0.9999987	1.2688063e-06
q-14-te049lxh	0	0.9999988	1.175939e-06
q-14-6kjjqsxu	0	0.9999988	1.1793443e-06
q-14-mg779mix	0	0.9999989	1.1212118e-06
q-14-dqpujzo8	0	0.9999988	1.2122817e-06
q-14-adcptyfj	0	0.9999988	1.1343935e-06
q-14-h7leow0q	0	0.9999989	1.1236041e-06
q-14-0lk8eujq	0	0.9999988	1.1426977e-06
q-14-yqahjwuo	0	0.9999987	1.3207019e-06
q-14-ntr7d6cp	0	0.9999988	1.1355842e-06
q-14-zvngy7zz	1	0.012268027	0.98773193
q-14-lx6qrufs	0	0.99999833	1.6112184e-06
q-14-8ozauxlk	0	0.99570256	0.004297396
q-14-mwj2qby4	0	0.9999989	1.1246933e-06
q-14-4faxpgia	0	0.99999833	1.7176064e-06
q-14-uj69j3ch	0	0.9999988	1.1747599e-06
q-14-vc2eheb6	0	0.9999974	2.6573293e-06
q-14-gjfd1jhb	0	0.9999988	1.1839804e-06
q-14-s9y11oep	0	0.9999988	1.1362514e-06
q-14-s4ef9qob	0	0.9999987	1.2533501e-06
q-14-sx3tpe0y	0	0.99999774	2.2061497e-06
q-14-7idn4raw	0	0.9999989	1.125188e-06
q-14-gv8wlo06	0	0.99999857	1.4075271e-06
q-14-giabjjnz	0	0.9999988	1.2175165e-06
q-14-a8ig607t	0	0.99999857	1.4121252e-06
q-14-c1bkhgaz	0	0.9999989	1.1287217e-06
q-14-hj8qanbb_1089515	1	0.0005825629	0.9994174
q-14-lhuvagem_1065844	0	0.99999833	1.7050447e-06
q-14-6kbfblvl_218513	1	1.04552555e-05	0.9999895
q-14-3nfukrfl_987814	0	0.9999938	6.2177855e-06
q-14-x3b6j5d0_662331	0	0.9983814	0.0016185843
q-14-75u57fw1_478112	1	0.07115817	0.92884177
q-14-zeiahz13_128580	0	0.9999988	1.1377543e-06
q-14-ojmhkt5o_491334	0	0.9999982	1.800515e-06
q-14-v4u85129_745681	0	0.9999987	1.3690131e-06
q-14-ojmhkt5o_491312	0	0.9999951	4.943321e-06
q-14-3d3sjegp_376702	1	1.1367554e-05	0.9999887
q-14-vw4vul5j_1126964	1	0.0086038755	0.9913961
q-14-mt5o8xn3_347850	0	0.96253234	0.037467625
q-14-p1jbb1wa_539941	0	0.99999845	1.5155354e-06
q-14-1nu4p8oz_290257	0	0.9999974	2.6107182e-06
q-14-m5h19hy6_1023192	0	0.9851598	0.0148402
q-14-08a1oin2_393635	0	0.98589987	0.01410009
q-14-08a1oin2_393631	0	0.86408645	0.13591363
q-14-ojmhkt5o_490988	0	0.9999987	1.3181866e-06
q-14-o8m6xdra_490513	0	0.9999989	1.1246236e-06
q-14-poamqquy_534154	0	0.99997234	2.763181e-05
q-14-apy0nc1m_219302	1	0.00015601999	0.99984396
q-14-ojmhkt5o_490943	0	0.99999297	7.0609176e-06
q-14-33pxylb3_990269	1	0.0012294139	0.99877053
q-14-nop03qyd_395303	1	1.7079861e-05	0.99998295
q-14-40zyv1h8_796456	0	0.99999774	2.2623772e-06
q-14-ojmhkt5o_491321	0	0.9999988	1.1822293e-06
q-14-qmg58cgr_1111540	0	0.8430798	0.1569202
q-14-ojmhkt5o_491324	0	0.9999987	1.3244317e-06
q-14-5yk1j4ms_65735	0	0.9998599	0.00014000457
q-14-39vjafky_533959	0	0.99999785	2.1213625e-06
q-14-75u57fw1_478101	0	0.99965227	0.00034778155
q-14-x3b6j5d0_662334	0	0.9995028	0.0004972369
q-14-q1exf47s_140429	0	0.9974738	0.002526156
q-14-os6f458c_192066	0	0.999998	2.0725258e-06
q-14-b4wxcz49_311481	0	0.99956363	0.0004363893
q-14-hfoni1zo_197093	1	1.3962852e-05	0.99998605
q-14-izn315hb_1159517	0	0.999998	1.9952604e-06
q-14-6r5c2x0f_1149784	1	2.4181001e-05	0.9999758
q-14-dgo4v8db_200210	0	0.999987	1.3015231e-05
q-14-ojmhkt5o_490972	0	0.9999857	1.4355606e-05
q-14-4xx548gs_539165	1	0.055421393	0.9445786
q-14-1qy6y7f0_394165	0	0.9999988	1.1409793e-06
q-14-zeiahz13_128587	0	0.9999877	1.2224367e-05
q-14-he853mwa_1157264	1	0.0004813594	0.99951863
q-14-bc9retcq_1114028	1	1.2073152e-05	0.99998796
q-14-7oqfod62_381646	0	0.9973099	0.0026900505
q-14-ovxmy1as_163376	0	0.99999845	1.5178786e-06
q-14-cgcvfftf_534912	0	0.9999989	1.1194659e-06
q-14-iafhms9c_43741	0	0.9999988	1.2066324e-06
q-15-9sj9bgq2	0	0.9999989	1.127521e-06
q-15-nrdiqees	1	0.0047737495	0.99522626
q-15-kaip0d1i	0	0.9999987	1.3460314e-06
q-15-dqpujzo8	0	0.9999982	1.8190791e-06
q-15-plfjkp5f	1	0.00023467356	0.99976534
q-15-ptrgcg1k	0	0.9999987	1.3392745e-06
q-15-3ajjzn3o	0	0.99999034	9.680667e-06
q-15-yx8b2moc	0	0.9999113	8.873815e-05
q-15-4so0jlrx	0	0.999998	2.0329744e-06
q-15-ei2b8oqn	0	0.9999988	1.1412318e-06
q-15-7s9ot4vq	0	0.9999988	1.185162e-06
q-15-k0te068l	0	0.9999988	1.1531117e-06
q-15-luupxvce	0	0.9999989	1.1301543e-06
q-15-l0asrcn5	0	0.9999988	1.2030497e-06
q-15-8g70j0qw	0	0.9999987	1.2746108e-06
q-15-w3fsxg90	0	0.9999703	2.9717063e-05
q-15-cp76qr9f	0	0.9999974	2.6130444e-06
q-15-566pbuic	0	0.99999845	1.5900133e-06
q-15-std4jddn	0	0.9999956	4.4494177e-06
q-15-mlwrfkm4	0	0.9999782	2.1787095e-05
q-15-q7ux2r53	0	0.9999989	1.124141e-06
q-15-j13lhuoy	0	0.9999956	4.4579206e-06
q-15-opi8aa5i	0	0.9999988	1.1526995e-06
q-15-16c8dwfq	0	0.9999989	1.1190891e-06
q-15-q5x3bask	0	0.99999857	1.3915255e-06
q-15-vof63qat	0	0.9999528	4.7237034e-05
q-15-r7ourq8u	0	0.9999988	1.1609095e-06
q-15-3jdcztk5	0	0.9908568	0.009143129
q-15-8n3q30hy	0	0.9999988	1.2063332e-06
q-15-plpwjj4s	0	0.9999988	1.1889023e-06
q-15-w0uaqpie	0	0.9999987	1.2761944e-06
q-15-6xcctafe	0	0.99999857	1.4121038e-06
q-15-wztm0rbx	0	0.9999988	1.2204507e-06
q-15-o1fa8dfw	0	0.9999987	1.2759097e-06
q-15-v8k2898q	0	0.9999981	1.95635e-06
q-15-hsxwz798	0	0.9999918	8.180938e-06
q-15-uqkcbs2s	0	0.99999857	1.3894689e-06
q-15-52nw9gxq	0	0.9999988	1.1465401e-06
q-15-v9h4rlln	0	0.9999987	1.2972637e-06
q-15-k36rymkv	0	0.99999857	1.449694e-06
q-15-cq6mivr9	0	0.9999989	1.1311884e-06
q-15-ziepfnpz	0	0.9999988	1.2150505e-06
q-15-ozcmbug4	0	0.99998903	1.10218925e-05
q-15-sauf8p00	0	0.99998903	1.10218925e-05
q-15-brteb985	0	0.9999989	1.1274446e-06
q-15-z6ddajd6	0	0.9999987	1.276209e-06
q-15-38d6gb7o	0	0.9999988	1.1536056e-06
q-15-3fflt6a3	0	0.9999988	1.1356069e-06
q-15-mjhez5im	0	0.9999988	1.1361063e-06
q-15-jg6v644y	0	0.9999981	1.9441488e-06
q-15-izolg0pm_1153847	0	0.99935883	0.000641203
q-15-706bf8qr_302126	1	1.7995117e-05	0.999982
q-15-l0asrcn5_1083052	1	3.1866184e-05	0.9999682
q-15-8lwnmdeq_144570	0	0.9999982	1.8069552e-06
q-15-q5x3bask_1131979	0	0.9999933	6.700764e-06
q-15-3qqzthx8_1149796	0	0.9998615	0.0001384608
q-15-nrdiqees_1125795	1	2.475046e-05	0.9999752
q-15-3jdcztk5_249848	1	0.00033270448	0.9996673
q-15-3jdcztk5_249856	1	0.00013887258	0.9998611
q-15-plfjkp5f_1128751	0	0.99930394	0.0006959967
q-15-5mmqqgyl_1034147	0	0.9999968	3.2690118e-06
q-15-ivwn4nhl_1021223	1	0.00040920998	0.9995908
q-15-xoiju5ub_468801	0	0.99999774	2.3198302e-06
q-15-rbye73yv_979787	0	0.9999988	1.1361745e-06
q-15-cgcvfftf_534903	0	0.9999988	1.2436274e-06
q-15-w49i0xkz_468344	0	0.999982	1.79486e-05
q-15-3qqzthx8_1149800	0	0.9999989	1.1178507e-06
q-15-nrdiqees_1125818	0	0.9998394	0.00016059497
q-15-d6prk5no_154466	0	0.99998903	1.094882e-05
q-15-a2srympy_311505	0	0.99993336	6.661417e-05
q-15-ahi15w14_397841	1	0.0037875492	0.9962125
q-15-mtq3a7ie_418482	0	0.9999504	4.9553935e-05
q-15-q7ux2r53_1151414	0	0.999998	2.0714035e-06
q-15-9tn0w6n2_107730	1	0.00052455335	0.9994754
q-15-wztm0rbx_573026	0	0.9999981	1.9029835e-06
q-15-9sj9bgq2_760121	0	0.9999988	1.2491761e-06
q-15-kaip0d1i_576150	0	0.99958485	0.0004151778
q-15-suhqgmlo_1115377	1	0.0028648775	0.99713516
q-15-9sj9bgq2_760105	0	0.9999987	1.2726091e-06
q-15-2un9aggj_1123588	0	0.99999857	1.4252926e-06
q-15-w3fsxg90_1128215	0	0.99660873	0.0033913173
q-15-k36rymkv_1154037	0	0.9994578	0.00054226205
q-15-gk8rwyq4_139217	0	0.9999542	4.5833305e-05
q-15-7aa1wh5t_215692	0	0.9999542	4.5833305e-05
q-15-i4phdjmf_203322	0	0.999946	5.3943753e-05
q-15-l0asrcn5_1083059	0	0.9999976	2.3855937e-06
q-15-a17ddpg7_1034184	0	0.99999833	1.6852092e-06
q-15-uqkcbs2s_1101260	0	0.9999944	5.6342046e-06
q-15-qsvalzmv_552937	0	0.9999881	1.1927684e-05
q-15-snp8o9fw_1119939	0	0.9999989	1.1165232e-06
q-15-3fflt6a3_592265	0	0.9999988	1.1421029e-06
q-15-nrdiqees_1125796	0	0.98476493	0.015235081
q-15-5ohebuiu_219114	0	0.9999838	1.6153439e-05
q-15-3jdcztk5_249850	1	3.0872838e-05	0.9999691
q-15-z9i5mk33_300623	0	0.9999988	1.1480172e-06
q-15-9sj9bgq2_760103	0	0.99999654	3.4742104e-06
q-15-8d1076ge_549601	0	0.9999988	1.1392548e-06
q-15-dl194hu8_1155408	0	0.999645	0.0003549718
q-15-566pbuic_1147727	1	0.013400524	0.98659945
q-15-kf2ddpo1_574330	0	0.99999654	3.4010884e-06
q-16-kaip0d1i	0	0.99999845	1.5616378e-06
q-16-kn1lcsia	0	0.99999774	2.238623e-06
q-16-3egv50vb	0	0.9999989	1.1233287e-06
q-16-ffm5fww3	0	0.9999784	2.1541198e-05
q-16-9objjgsj	0	0.9999987	1.273442e-06
q-16-kyj6etnc	0	0.9999988	1.1779853e-06
q-16-v3ek2s2z	0	0.9999988	1.1698753e-06
q-16-qlkt5fzp	0	0.9999981	1.9518568e-06
q-16-h9xbuocb	0	0.99999726	2.7481371e-06
q-16-3e2ipugf	0	0.9999988	1.1558411e-06
q-16-ph15z424	0	0.9999989	1.124924e-06
q-16-rhsne157	0	0.9999989	1.1212225e-06
q-16-9sj9bgq2	0	0.9999988	1.2135473e-06
q-16-1m5h3krw	0	0.9999989	1.1277813e-06
q-16-ljggnelt	0	0.9980848	0.0019152389
q-16-9koytpba	0	0.9999968	3.2089495e-06
q-16-qsvalzmv	0	0.9999988	1.1690332e-06
q-16-wcoch07b	0	0.99999857	1.4167603e-06
q-16-3aydbdmu	0	0.9999988	1.1357098e-06
q-16-19z4ej76	0	0.99999714	2.9192367e-06
q-16-rymj6lkj	0	0.9999989	1.1319923e-06
q-16-zawfotcx	0	0.9999988	1.1551557e-06
q-16-8n3q30hy	0	0.9999988	1.1338615e-06
q-16-tkyngspy	0	0.9999988	1.1445507e-06
q-16-w0i7rhru	0	0.9999989	1.1241432e-06
q-16-eqiokrub	0	0.9999989	1.1163656e-06
q-16-c7khkkcj	0	0.9999988	1.1472259e-06
q-16-7juagezq	0	0.99999857	1.4077029e-06
q-16-azvbl4ie	0	0.9999988	1.2427098e-06
q-16-zknngzt2	0	0.9999989	1.1234445e-06
q-16-aq76s37x	0	0.9999988	1.1780381e-06
q-16-97s4enph	0	0.9999987	1.2648002e-06
q-16-ywowkr5p	0	0.9999932	6.8110116e-06
q-16-k8nqi4xo	0	0.9999988	1.1693231e-06
q-16-llxqcikz	0	0.9999989	1.118896e-06
q-16-dff7y6dr	0	0.9999989	1.1292751e-06
q-16-lbx1plqx	0	0.99999714	2.859453e-06
q-16-jdjdeeh1	0	0.99999785	2.0965856e-06
q-16-3wz7k4vy	0	0.9999989	1.1126848e-06
q-16-nqxo3f45	0	0.9999988	1.1336008e-06
q-16-zbqbogwu	0	0.99999475	5.1945003e-06
q-16-yh1lioyz	0	0.9999988	1.1561652e-06
q-16-cq0jkb1d	0	0.9999988	1.1352269e-06
q-16-5nue46dm	0	0.9999988	1.1438054e-06
q-16-9g3a0zas	0	0.9999989	1.1150536e-06
q-16-g955zcm6	0	0.9999988	1.1619064e-06
q-16-zdog6ddu	0	0.9999989	1.1308798e-06
q-16-8rxjju0t	0	0.9999988	1.1514007e-06
q-16-hbfby8vr	0	0.9999988	1.1887696e-06
q-16-jir7n19b	0	0.9999987	1.3427467e-06
q-16-39vjafky_534064	0	0.9999976	2.4346875e-06
q-16-eqfz0wpm_101164	0	0.9999987	1.352487e-06
q-16-mlwrfkm4_1120218	0	0.99998903	1.0948214e-05
q-16-cqlg8go7_1158717	0	0.9997111	0.0002889082
q-16-aq76s37x_1152619	0	0.9999716	2.8419308e-05
q-16-aq76s37x_1152593	0	0.9999716	2.8419308e-05
q-16-q5x3bask_1131979	0	0.9999988	1.1452483e-06
q-16-kaip0d1i_576149	0	0.9999981	1.8574938e-06
q-16-ph15z424_1089701	0	0.99998856	1.1387311e-05
q-16-dt1pglo9_799516	0	0.9999988	1.1842661e-06
q-16-mlwrfkm4_1120207	1	0.0046092616	0.9953908
q-16-ph15z424_1089700	0	0.99998903	1.0909952e-05
q-16-a1xy2k6s_532744	0	0.9999988	1.1588212e-06
q-16-eqiokrub_595814	0	0.9999988	1.1759771e-06
q-16-3ahp9tli_637222	0	0.9993267	0.0006732617
q-16-75h67sxn_1053482	0	0.9937079	0.006292132
q-16-9o73vvq3_517899	0	0.999228	0.0007720076
q-16-10n2u1b1_1114426	0	0.9999987	1.2813726e-06
q-16-qsvalzmv_552947	0	0.99999523	4.8048764e-06
q-16-sk2n2gxw_1149872	0	0.99999857	1.384572e-06
q-16-lbx1plqx_551668	0	0.9999974	2.5737845e-06
q-16-kkhuzf3p_750952	0	0.9999987	1.2551969e-06
q-16-ph15z424_1089703	0	0.9999925	7.4997206e-06
q-16-poamqquy_534394	0	0.9999459	5.417311e-05
q-16-jf2xl3vl_100380	0	0.9999988	1.1436505e-06
q-16-m1cuuehi_536594	0	0.9999989	1.1297847e-06
q-16-vov6o1jx_460253	1	0.00010811985	0.9998919
q-16-ph15z424_1089704	0	0.999998	2.0283926e-06
q-16-mwj2qby4_791933	0	0.99999714	2.8574902e-06
q-16-rymj6lkj_1104295	0	0.9999988	1.1489569e-06
q-16-0agldesf_1128469	0	0.99999857	1.3873796e-06
q-16-a6a422uv_65913	0	0.9999726	2.7427612e-05
q-16-6njag0dq_1131635	0	0.9999987	1.2828301e-06
q-16-zcqsffxy_932688	0	0.9999988	1.1380755e-06
q-16-ph15z424_1089687	0	0.99999523	4.775193e-06
q-16-cqlg8go7_1158732	0	0.9999908	9.137608e-06
q-16-ssnvr6nj_759019	0	0.9999943	5.742086e-06
q-16-z4h1ahha_562110	0	0.9999976	2.3334717e-06
q-16-jdlt0xcj_1151268	0	0.9999963	3.718077e-06
q-16-zqf351sv_832243	0	0.9999989	1.1120325e-06
q-16-9o73vvq3_517895	0	0.99997354	2.6430233e-05
q-16-poamqquy_534393	0	0.9999865	1.3441069e-05
q-16-8rxjju0t_1123184	0	0.9999976	2.3868408e-06
q-16-ta9khr6z_261957	0	0.99999845	1.5009161e-06
q-16-v73bsrwg_1021511	0	0.9999989	1.1286431e-06
q-16-0agldesf_1128477	0	0.99999475	5.2123305e-06
q-16-eqiokrub_595821	0	0.9999944	5.5661803e-06
q-16-tkyngspy_247706	0	0.9999989	1.122517e-06
q-16-4znm2erq_167420	1	0.00037599844	0.999624
q-16-ffm5fww3_1115180	1	0.0005725013	0.99942756
q-17-x23ej29m	0	0.99999726	2.7570309e-06
q-17-zio8yhuy	0	0.9999957	4.3476116e-06
q-17-jslfu3qt	0	0.9999988	1.1685406e-06
q-17-djuomhww	0	0.99998724	1.2698045e-05
q-17-2mohptl2	0	0.99999595	3.9939373e-06
q-17-7l021dar	0	0.9999933	6.6345947e-06
q-17-wnvmo2j9	0	0.9999933	6.6345947e-06
q-17-le85xn6x	0	0.999997	2.9973266e-06
q-17-1esupl4q	0	0.99806255	0.0019374212
q-17-tfkhptdg	0	0.9999989	1.1284548e-06
q-17-8onalzk8	0	0.9999944	5.628909e-06
q-17-iy9vjpuh	0	0.9999988	1.1385434e-06
q-17-drto66xt	0	0.99999726	2.7215863e-06
q-17-0n84srvw	0	0.9999989	1.1214812e-06
q-17-qpwvn2fi	0	0.999995	5.0294575e-06
q-17-4weilsb1	0	0.9999988	1.146282e-06
q-17-ktbph5vf	0	0.9999989	1.1243051e-06
q-17-lt755fpa	0	0.99998105	1.8904151e-05
q-17-v0gngwzx	0	0.9999908	9.211585e-06
q-17-mlwrfkm4	0	0.99998915	1.07939495e-05
q-17-imj1lcy9	0	0.99999666	3.376765e-06
q-17-dqpujzo8	0	0.9999969	3.0429599e-06
q-17-cp76qr9f	0	0.99999845	1.5330038e-06
q-17-oeqf7uk9	0	0.9999988	1.2219169e-06
q-17-ix6r2nij	0	0.999995	5.0294575e-06
q-17-yqmi0cqy	0	0.99999535	4.5949396e-06
q-17-v8k2898q	0	0.9998368	0.00016317349
q-17-4so0jlrx	0	0.99999607	3.891578e-06
q-17-2zm4dq0u	0	0.9999988	1.2412978e-06
q-17-nv96x2p7	0	0.99998105	1.8903502e-05
q-17-tl8hhu32	0	0.9999988	1.1371274e-06
q-17-9elnknig	0	0.9999982	1.7610886e-06
q-17-brteb985	0	0.99999845	1.5296844e-06
q-17-l8v9ydjq	0	0.9999988	1.1558258e-06
q-17-52nw9gxq	0	0.9999988	1.1446675e-06
q-17-sauf8p00	0	0.999995	5.0294575e-06
q-17-cpaucz01	0	0.99983406	0.00016586408
q-17-3fflt6a3	0	0.9999988	1.1336386e-06
q-17-pth2d40p	0	0.9999988	1.1559634e-06
q-17-4jlj9rdc	0	0.9999988	1.157902e-06
q-17-8d1076ge	0	0.99999857	1.421516e-06
q-17-2v5wkjrq	0	0.9999988	1.1601658e-06
q-17-nnwytx7u	0	0.9999987	1.3370017e-06
q-17-2inlyd0t	0	0.9999988	1.1679891e-06
q-17-mg779mix	0	0.9999964	3.5368753e-06
q-17-6ja5o3sa	0	0.9999988	1.1372933e-06
q-17-jg6v644y	0	0.9999987	1.3112355e-06
q-17-bxzprauu	0	0.9999988	1.1335101e-06
q-17-xle4bx49	0	0.9999988	1.1563527e-06
q-17-vov6o1jx	0	0.9999987	1.3011319e-06
q-17-ix6r2nij_556682	0	0.9999988	1.1851292e-06
q-17-drto66xt_1151046	0	0.99996877	3.122078e-05
q-17-qpwvn2fi_1160121	0	0.9999981	1.9130039e-06
q-17-x23ej29m_556658	1	0.18451226	0.8154877
q-17-poamqquy_534349	0	0.9999988	1.1803479e-06
q-17-quu6b0b4_387301	1	2.5432888e-05	0.9999746
q-17-x23ej29m_556669	0	0.9992867	0.0007132836
q-17-ix6r2nij_556687	0	0.9943863	0.005613709
q-17-ix6r2nij_556684	0	0.999982	1.796994e-05
q-17-drto66xt_1151064	0	0.9999567	4.332458e-05
q-17-i4nfeyzn_304971	1	3.6143174e-05	0.9999639
q-17-tfkhptdg_324361	0	0.9970974	0.002902694
q-17-yy7abob9_468665	1	1.14951345e-05	0.99998856
q-17-drto66xt_1151067	0	0.998247	0.0017529882
q-17-r9znjkfo_1156004	1	0.0009206377	0.99907935
q-17-y2qty7q6_591869	1	1.1837494e-05	0.9999882
q-17-tfkhptdg_324360	0	0.9999603	3.9738432e-05
q-17-2mohptl2_1124725	0	0.9999732	2.6847207e-05
q-17-zio8yhuy_1113212	0	0.99999416	5.781726e-06
q-17-drto66xt_1151063	0	0.9999862	1.3783898e-05
q-17-ix6r2nij_556685	0	0.9817671	0.018232841
q-17-91d6zeld_558673	0	0.99999285	7.102397e-06
q-17-8onalzk8_1161074	1	0.0024668248	0.9975332
q-17-scmpsp3m_304976	0	0.9953225	0.004677458
q-17-yp2cppc2_481170	0	0.9999914	8.564655e-06
q-17-yi5x1qnq_1160796	0	0.9999988	1.1835616e-06
q-17-yi5x1qnq_1160788	0	0.9999988	1.1835616e-06
q-17-i4nfeyzn_304965	1	0.005896338	0.9941037
q-17-7l021dar_569439	1	0.003828893	0.99617106
q-17-imj1lcy9_1149003	1	0.002251014	0.99774903
q-17-1a8uevk8_491553	0	0.9999989	1.1291071e-06
q-17-6kbfblvl_218534	0	0.9999989	1.1236384e-06
q-17-nf4pmsqh_211215	0	0.9999987	1.27827e-06
q-17-zndtddty_1150587	1	1.2679508e-05	0.99998736
q-17-i4nfeyzn_304957	0	0.99997365	2.6354322e-05
q-17-ky33ju30_354894	0	0.9979336	0.0020664071
q-17-1esupl4q_1115025	0	0.99999714	2.9170244e-06
q-17-rike3ukb_1115913	0	0.9976841	0.0023158267
q-17-qpwvn2fi_1160118	0	0.9998242	0.00017575092
q-17-2mohptl2_1124722	1	0.0022748478	0.9977252
q-17-958630xh_481540	0	0.99999714	2.8032105e-06
q-17-ix6r2nij_556683	0	0.99998796	1.2066084e-05
q-17-i4nfeyzn_304963	1	0.00020194818	0.9997981
q-17-6p3tkpjy_569606	0	0.9997607	0.00023930278
q-17-bntjg90x_1126780	1	0.022093559	0.97790647
q-17-2mohptl2_1124734	0	0.9999589	4.1129675e-05
q-17-c9ow1q5c_102112	0	0.9999912	8.816305e-06
q-17-yp2cppc2_481192	0	0.9999951	4.938119e-06
q-17-7xef0hdr_217207	0	0.9999989	1.1268083e-06
q-17-x23ej29m_556664	1	1.8077644e-05	0.9999819
q-18-40xvvw5f	0	0.99999857	1.4701393e-06
q-18-8ozauxlk	1	0.042452298	0.95754766
q-18-j0nm444m	0	0.99999857	1.4024489e-06
q-18-ym44s4oc	0	0.9999826	1.7385013e-05
q-18-3bqd2oih	0	0.9999987	1.3403005e-06
q-18-z5i8hyja	1	0.02682646	0.97317356
q-18-vov6o1jx	0	0.99999845	1.499544e-06
q-18-94tdt2rv	0	0.99997306	2.6964055e-05
q-18-6gxfop4o	0	0.99999774	2.2918064e-06
q-18-7d07su5r	0	0.99999547	4.5284073e-06
q-18-38d6gb7o	0	0.9999988	1.2115629e-06
q-18-9nvpwuam	0	0.9999988	1.2341659e-06
q-18-r74u7oyo	0	0.9999987	1.320508e-06
q-18-ktc6sp3f	0	0.999998	1.9956753e-06
q-18-07l9hqsr	0	0.99999857	1.4250995e-06
q-18-80d9p4j8	0	0.9999876	1.2429264e-05
q-18-itdx3wqi	0	0.999998	1.9956753e-06
q-18-k0kha22e	0	0.9999988	1.2238213e-06
q-18-60xq8dpg	0	0.999998	1.9956753e-06
q-18-imexhlwn	0	0.9999988	1.1827909e-06
q-18-j1yqn9xg	0	0.9999988	1.1827909e-06
q-18-dqpujzo8	0	0.99999213	7.926049e-06
q-18-dqs6lbvd	0	0.9999789	2.1135973e-05
q-18-96wkqutc	0	0.99999726	2.7517092e-06
q-18-tzdgc3dw	0	0.99999833	1.6434137e-06
q-18-28ddm9um	0	0.9999082	9.17478e-05
q-18-k560qnyi	0	0.99990106	9.889475e-05
q-18-d4dnz2lk	0	0.9999988	1.1643934e-06
q-18-y30na770	0	0.99999857	1.4094102e-06
q-18-a16ut2ht	0	0.9999989	1.12241e-06
q-18-mlwrfkm4	0	0.99999845	1.4961158e-06
q-18-ee53rfxw	0	0.9999981	1.9618951e-06
q-18-vy1mu04l	0	0.9999981	1.9438783e-06
q-18-yu89n6rq	0	0.9999975	2.5249253e-06
q-18-i5korxut	0	0.9999987	1.2728567e-06
q-18-bgm3bt78	0	0.9999987	1.331139e-06
q-18-s4kfza3o	0	0.9999976	2.4069423e-06
q-18-31i1k332	0	0.9999988	1.133096e-06
q-18-zhxrlopp	0	0.9999982	1.788965e-06
q-18-lnz2laha	0	0.99999857	1.414565e-06
q-18-if7av1x8	0	0.9999987	1.2652828e-06
q-18-5nue46dm	0	0.99999726	2.7233623e-06
q-18-oee19duz	0	0.99999785	2.1033609e-06
q-18-23b0nazy	0	0.9999988	1.1450584e-06
q-18-lsrqko6p	0	0.9999951	4.908848e-06
q-18-9le7uk7m	0	0.9999989	1.1276178e-06
q-18-pd2palu4	0	0.999998	2.0251857e-06
q-18-6om1y33o	0	0.9999988	1.1433605e-06
q-18-ptgpxpad	0	0.9999918	8.216279e-06
q-18-z6v6s46n	0	0.999998	2.0358807e-06
q-18-8ozauxlk_1116807	1	1.9418534e-05	0.99998057
q-18-vov6o1jx_460260	0	0.9999881	1.18996095e-05
q-18-3fflt6a3_592259	1	0.00036761232	0.99963236
q-18-ork04nx8_1153725	0	0.99868673	0.0013132195
q-18-4i97fpzc_1101388	0	0.99847895	0.0015210173
q-18-t99l3zii_63206	1	3.173151e-05	0.9999683
q-18-ucwuptgg_1127044	0	0.9999976	2.4428464e-06
q-18-oto8tdui_584077	1	0.0057530417	0.99424696
q-18-7z10l0m1_1046011	0	0.9799008	0.020099258
q-18-6ymuovl2_1119591	0	0.9999987	1.2799168e-06
q-18-xdjgjeb9_1131229	0	0.9999987	1.3053725e-06
q-18-ur8g68vp_950593	0	0.9999895	1.044041e-05
q-18-sflu2was_1124617	0	0.9999975	2.5457941e-06
q-18-gtfx5cp4_1124303	1	0.037842724	0.9621573
q-18-okb61ueg_894200	0	0.9998411	0.00015889175
q-18-40xvvw5f_532353	0	0.99999845	1.5245579e-06
q-18-ucwuptgg_1127047	0	0.99999857	1.4819312e-06
q-18-hwqgotl2_1112542	0	0.9999759	2.4050329e-05
q-18-3fflt6a3_592271	0	0.99596256	0.004037412
q-18-vc2eheb6_1130024	0	0.9994881	0.0005118501
q-18-gtfx5cp4_1124263	0	0.9999864	1.3536104e-05
q-18-us7d19p5_1119254	0	0.9999987	1.3494812e-06
q-18-9il7coyk_554808	0	0.99999654	3.489668e-06
q-18-nezgzovk_193955	0	0.99999833	1.6685841e-06
q-18-if7av1x8_1133409	0	0.9999409	5.908102e-05
q-18-wm0rfvf6_462586	0	0.99999845	1.5181276e-06
q-18-qefiw4ho_1107838	0	0.99999094	9.040124e-06
q-18-7a3szj8x_113107	0	0.99999654	3.4016723e-06
q-18-if7av1x8_1133422	0	0.9911685	0.008831535
q-18-3fflt6a3_592256	0	0.99999857	1.3887986e-06
q-18-us7d19p5_1119280	0	0.9947008	0.005299177
